,ds,y,yhat,yhat_lower,yhat_upper
85,2024-05-03,181.19000244140625,188.74601472651273,151.67394437529754,231.76838152701993
86,2024-05-06,184.75999450683597,187.35976084276908,146.08549192679763,227.60764795995027
87,2024-05-07,177.80999755859375,186.1456695076497,144.61311963273485,229.89427866876898
88,2024-05-08,174.72000122070312,185.57839679362408,141.67332100234725,224.3085836684643
89,2024-05-09,171.97000122070312,184.48399671855654,139.86661196661808,227.47475644432586
90,2024-05-10,168.47000122070312,183.62652765968545,144.05397730038044,226.90225408686368
91,2024-05-13,171.88999938964844,182.71502517988858,140.83694786968817,225.2843828633069
92,2024-05-14,177.5500030517578,181.77027683253792,140.19854362383438,226.18029366756474
93,2024-05-15,173.99000549316406,181.52537847213148,137.08151801836993,226.25985467836543
94,2024-05-16,174.83999633789062,180.80300475907097,139.37597119953406,225.58606168593477
95,2024-05-17,177.4600067138672,180.36265660368682,134.48860134617456,226.17194399033812
96,2024-05-20,174.9499969482422,180.91202554309115,137.7555676162398,224.11100080603197
97,2024-05-21,186.6000061035156,180.4995524903751,137.95886834848793,224.7906589044675
98,2024-05-22,180.11000061035156,180.79585388159958,138.26839969374444,227.5255167139944
99,2024-05-23,173.74000549316406,180.61489026927984,134.76837805732177,226.0314409382859
100,2024-05-24,179.24000549316406,180.70742623773168,134.13340264559326,225.97700819601684
101,2024-05-28,176.75,182.72682190529707,137.42430629246374,227.06265393917943
102,2024-05-29,176.19000244140625,183.3960037726616,135.25917891107912,231.49587870528973
103,2024-05-30,178.7899932861328,183.53775305856354,135.21265307403831,234.32505880434493
104,2024-05-31,178.0800018310547,183.899230625861,135.91453156243364,230.9839591121275
105,2024-06-03,176.2899932861328,186.37984746509935,133.14482443886263,238.75131665974786
106,2024-06-04,174.77000427246094,186.42872557968508,140.3988651483273,233.54609021315952
107,2024-06-05,175.0,187.08812177189859,135.7309972551576,238.2197851305691
108,2024-06-06,177.94000244140625,187.1709865741558,133.50522291960098,234.53773623907426
109,2024-06-07,177.47999572753906,187.4292268137287,137.07469869144097,236.72198056975694
110,2024-06-10,173.7899932861328,189.3929963952977,138.94491716806868,240.5751055913391
111,2024-06-11,170.66000366210938,189.22282938360325,136.01758035404583,238.44430928418478
112,2024-06-12,177.2899932861328,189.651594041789,139.25364232722353,243.235057688355
113,2024-06-13,182.47000122070312,189.4993067977857,136.00508888004538,240.24256771689565
114,2024-06-14,178.00999450683594,189.5246712026915,136.62986214039196,245.39594857652472
115,2024-06-17,187.44000244140625,190.86389002310213,137.63410523922664,246.10877529184629
116,2024-06-18,184.8600006103516,190.52686303343376,138.5183004757605,243.6198227941915
117,2024-06-20,181.57000732421875,190.55239868555952,132.29635428611127,243.63147446690414
118,2024-06-21,183.00999450683597,190.4972040500293,134.36638867360702,248.22880808225227
119,2024-06-24,182.5800018310547,191.7746436756095,139.540000217159,244.24846831750457
120,2024-06-25,187.3500061035156,191.4716532600409,133.66059063930115,245.71808835342247
121,2024-06-26,196.3699951171875,191.81708624729825,139.40125639589073,246.5202520526652
122,2024-06-27,197.4199981689453,191.6294714248146,129.3358798844576,248.1371581997147
123,2024-06-28,197.8800048828125,191.66456671186762,133.59126899078265,246.90027430404913
124,2024-07-01,209.8600006103516,193.25545761888944,133.05323147100097,251.08591589680773
125,2024-07-02,231.25999450683597,193.0558145008297,138.6065010861517,253.888824517085
126,2024-07-03,246.38999938964844,193.496810091393,133.19397163034833,252.5689737278317
127,2024-07-05,251.5200042724609,193.497458281297,133.81704578698876,257.07661629124516
128,2024-07-08,252.94000244140625,195.1838349455621,136.0940311842598,257.8576878054273
129,2024-07-09,262.3299865722656,194.97448802204033,134.22623212194318,254.4393224123179
130,2024-07-10,263.260009765625,195.38472353666708,132.24953040998605,259.8847266551451
131,2024-07-11,241.02999877929688,195.23016070810857,138.5396476595966,256.8459417711771
132,2024-07-12,248.22999572753903,195.26480083034141,129.06939414490424,258.59188405585803
133,2024-07-15,252.63999938964844,196.65296844955827,136.1513797793102,258.99199254965845
134,2024-07-16,256.5599975585937,196.32390582926377,132.31688858178913,257.36877384351163
135,2024-07-17,248.5,196.60953880094536,131.447333053047,263.11901512529124
136,2024-07-18,249.22999572753903,196.32871732428993,131.22255892361895,263.34326652999323
137,2024-07-19,239.1999969482422,196.23855162607373,128.48647016576376,263.4576048734197
138,2024-07-22,251.50999450683597,197.28801094267726,131.47864509431264,263.2476810108539
139,2024-07-23,246.3800048828125,196.86494353835806,129.88116994794885,264.9980147349492
140,2024-07-24,215.9900054931641,197.06827649460206,126.22339214668172,270.64008229813794
141,2024-07-25,220.25,196.71737879953918,121.36725907063338,267.8771812330741
142,2024-07-26,219.8000030517578,196.56930370963494,124.00864246097866,267.0441855325709
143,2024-07-29,232.1000061035156,197.50929421569478,130.26911845759,264.07453348157554
144,2024-07-30,222.6199951171875,197.06586642593157,124.97840156444056,272.5936322380123
145,2024-07-31,232.07000732421875,197.25332773425433,125.40806829989991,270.5614886312925
146,2024-08-01,216.8600006103516,196.88853870374706,121.5869625055753,265.6642788245849
147,2024-08-02,207.6699981689453,196.725951722049,121.6747560086778,275.25066055409116
148,2024-08-05,198.8800048828125,197.59367770963516,120.78890314304414,271.3503609347447
149,2024-08-06,200.63999938964844,197.10936036054372,120.0551290769475,273.58618367514913
150,2024-08-07,191.75999450683597,197.24482688783945,121.07509231497914,275.2686563007212
151,2024-08-08,198.83999633789065,196.81603725302656,123.16822912586036,273.1848681270083
152,2024-08-09,200.0,196.57711195414794,115.659497354208,273.80565429609237
153,2024-08-12,197.4900054931641,197.1476025972312,117.71250816496257,270.1596041637313
154,2024-08-13,207.8300018310547,196.5464292865418,112.50271587017576,277.68988840659375
155,2024-08-14,201.3800048828125,196.56003075249154,117.42580713710682,273.5986661388687
156,2024-08-15,214.13999938964844,196.0074019934877,114.94547582151212,272.26995675349804
157,2024-08-16,216.1199951171875,195.64604434915162,112.05216407160661,278.8622489721823
158,2024-08-19,222.72000122070312,195.89422615542267,109.56790894658438,274.50384993804647
159,2024-08-20,221.1000061035156,195.2127944083793,114.51456812382209,279.051766751992
160,2024-08-21,223.2700042724609,195.16533642425452,113.78890131464938,277.3147841386862
161,2024-08-22,210.66000366210935,194.5736386618228,105.5199714823179,272.9832502870609
162,2024-08-23,220.32000732421875,194.19743272892524,99.2294253377051,283.5041166206902
163,2024-08-26,213.2100067138672,194.5580864036814,102.26191506834611,285.33279734092525
164,2024-08-27,209.2100067138672,193.96629954226705,104.46075000406746,276.29822791482957
165,2024-08-28,205.75,194.03226890677908,106.21991655230603,280.60228821682983
166,2024-08-29,206.27999877929688,193.57506093580525,104.4299204876106,282.79986372048603
167,2024-08-30,214.1100006103516,193.35083018236972,105.89299728247678,281.1992788357414
168,2024-09-03,210.6000061035156,193.80533880923304,101.44221782033817,283.45782844723817
169,2024-09-04,219.41000366210935,194.0331221493253,103.5502179168904,281.61396515814255
170,2024-09-05,230.1699981689453,193.7212091997672,96.04847620461474,287.26105349394135
171,2024-09-06,210.72999572753903,193.6193628163798,95.79385939848935,282.37335544424076
172,2024-09-09,216.2700042724609,194.66469710979132,95.98063355938586,287.0353667114563
173,2024-09-10,226.1699981689453,194.2197119081082,97.22117331119416,284.24166362434073
174,2024-09-11,228.1300048828125,194.37519361030763,92.08139806327084,288.79850779262614
175,2024-09-12,229.80999755859372,193.94154946450632,90.82858058326748,289.5040335964264
176,2024-09-13,230.2899932861328,193.6675410837091,90.77087291092158,286.22805093881635
177,2024-09-16,226.77999877929688,193.90288721450574,96.3584123279403,292.92190844562845
178,2024-09-17,227.8699951171875,193.09957522015893,95.82357596451025,288.7071262343734
179,2024-09-18,227.1999969482422,192.86044395115897,85.10643809030876,294.2358082551015
180,2024-09-19,243.9199981689453,192.00233937641784,88.37966294123916,289.10866157859056
181,2024-09-20,238.25,191.2814296589434,87.2263960230717,294.3411033749459
182,2024-09-23,250.0,190.12639444517447,85.81185602467235,288.4121172487669
183,2024-09-24,254.2700042724609,188.8736039761463,78.30434715059371,291.0497629191918
184,2024-09-25,257.0199890136719,188.20758316397132,81.60384961123488,294.2975903900668
185,2024-09-26,254.22000122070312,186.95424108944997,78.61512423959938,292.5153847224696
186,2024-09-27,260.4599914550781,185.87828368861602,80.50590760917704,281.58044967360365
187,2024-09-30,261.6300048828125,183.97216861807865,79.4294766401908,290.8293689163555
188,2024-10-01,258.0199890136719,182.59252171328086,69.1510857919941,288.4000899228106
189,2024-10-02,249.0200042724609,181.8675117101403,73.05173740234211,292.8917456366462
190,2024-10-03,240.66000366210935,180.62450490489277,71.0726670623553,290.60890114790806
191,2024-10-04,250.0800018310547,179.62810116060123,67.85310903484768,287.88284904548556
192,2024-10-07,240.8300018310547,178.35152625603882,71.27428584815415,293.94683679405944
193,2024-10-08,244.5,177.296492125624,61.404643451664526,280.62177990213775
194,2024-10-09,241.0500030517578,176.94240837811802,54.07745384592205,289.2514609404034
195,2024-10-10,238.7700042724609,176.10834687727595,63.112992023031005,286.8470343638957
196,2024-10-11,217.8000030517578,175.54978867659605,54.93927840400991,289.12497419731596
197,2024-10-14,219.16000366210935,175.66153536321787,55.676939965065294,287.18282468730047
198,2024-10-15,219.57000732421875,175.06061639402947,51.51467008212897,286.44937392035723
199,2024-10-16,221.3300018310547,175.14006491391973,55.335132092645004,296.0051610325877
200,2024-10-17,220.88999938964844,174.71004799007952,59.0762674976762,289.0813945977422
201,2024-10-18,220.6999969482422,174.51802917749606,55.752123053539364,293.3169495645909
202,2024-10-21,218.8500061035156,175.44149299152522,55.07994318275964,291.74923118497253
203,2024-10-22,217.97000122070312,175.00102140408674,52.549930502441235,290.1422856392943
204,2024-10-23,213.6499938964844,175.1825156600128,48.9706417968987,304.44000381224714
205,2024-10-24,260.4800109863281,174.79647316070609,45.90204020672228,298.58816832685284
206,2024-10-25,269.19000244140625,174.5922243704832,40.784189667929724,293.1710805936694
207,2024-10-28,262.510009765625,175.18174335738243,48.93079274849143,297.11256431708625
208,2024-10-29,259.5199890136719,174.55035953410513,46.2955029469366,298.4367323954365
209,2024-10-30,257.54998779296875,174.5133461405458,42.60025939215907,305.7713938754904
210,2024-10-31,249.8500061035156,173.88955046039837,44.42674020994016,295.8409949213816
211,2024-11-01,248.97999572753903,173.43700463144808,47.34031365667952,303.1232305712363
212,2024-11-04,242.83999633789065,173.30537543246396,42.896323836350646,302.180815754953
213,2024-11-05,251.44000244140625,172.46878735274368,42.377707469391304,301.4464365465759
214,2024-11-06,288.5299987792969,172.25611106127323,39.30649540806297,302.0077380926561
215,2024-11-07,296.9100036621094,171.49192781830968,36.28346695853597,303.7966792428545
216,2024-11-08,321.2200012207031,170.9388115086022,31.78928305392343,301.9342174030629
217,2024-11-11,350.0,170.76962798602233,33.04106188890733,304.55209942604006
218,2024-11-12,328.489990234375,170.0098850387538,31.280354348835704,303.69407481310174
219,2024-11-13,330.239990234375,169.9158389524146,30.538674587347195,299.79603112739767
220,2024-11-14,311.17999267578125,169.308319299636,33.62369455706219,305.67657300219565
221,2024-11-15,320.7200012207031,168.94495772202674,27.355068447508515,299.3036031544511
222,2024-11-18,338.739990234375,169.47978168168507,23.627041733659997,308.39616624049614
223,2024-11-19,346.0,168.97496875544783,25.806949292983013,307.32014074647634
224,2024-11-20,342.0299987792969,169.13275602983876,24.09019642848626,304.60607762918244
225,2024-11-21,339.6400146484375,168.76600132462852,26.178341969863872,305.41389913028974
226,2024-11-22,352.5599975585937,168.62467986371897,24.836684548737786,310.42583348759433
227,2024-11-25,338.5899963378906,169.64618602848952,21.257841254093975,308.3154304864886
228,2024-11-26,338.2300109863281,169.22597700787492,23.94878605364373,314.2384979250118
229,2024-11-27,332.8900146484375,169.4234956829131,22.523302435549542,314.1413456199141
230,2024-11-29,345.1600036621094,168.85492960006363,18.388686887518425,315.3004549111114
231,2024-12-02,357.0899963378906,169.45241659805552,13.497843488445316,321.97087375642025
232,2024-12-03,351.4200134277344,168.81577640892746,16.925907303932153,318.36906029021367
233,2024-12-04,357.92999267578125,168.7685161015436,13.85419929796234,313.3621841133598
234,2024-12-05,369.489990234375,168.12874901146932,10.626880532007966,316.35698520591035
235,2024-12-06,389.2200012207031,167.65377766503204,14.09830826334956,316.0687109966655
236,2024-12-09,389.7900085449219,167.41006874404863,14.669976283273309,325.77132377625077
237,2024-12-10,400.989990234375,166.51991200435995,10.344366998502746,317.50223314797904
238,2024-12-11,424.7699890136719,166.24544601878415,8.209084177821396,310.2956143933784
239,2024-12-12,418.1000061035156,165.41155956818903,7.555695549816561,320.94130316178166
240,2024-12-13,436.2300109863281,164.78141257282832,1.5573183297857998,321.3301444367676
241,2024-12-16,463.0199890136719,164.34727382817582,7.8089744817497,321.96592558861164
242,2024-12-17,479.8599853515625,163.4926361965242,-4.454696857341487,326.14007972622966
243,2024-12-18,440.1300048828125,163.30335754055622,-0.28638971493940524,324.64569271106416
244,2024-12-19,436.1700134277344,162.60232492705921,-2.1768380551097795,314.2863091691356
245,2024-12-20,421.05999755859375,162.14936022663773,3.299521334185596,321.3767575188195
246,2024-12-23,430.6000061035156,162.46168573274264,-2.1838687345769965,328.2179765259001
247,2024-12-24,462.2799987792969,161.9057112288943,-7.912664790891542,321.84197990492027
248,2024-12-26,454.1300048828125,161.64157452290823,-4.598498781547384,326.50404214602275
249,2024-12-27,431.6600036621094,161.4998684416066,-12.377886047137826,333.2921278948326
250,2024-12-30,417.4100036621094,162.64559183290555,-8.390532160627934,327.4638373443119
251,2024-12-31,403.8399963378906,162.31151006203964,-9.68431440668114,330.9543325484028
252,2025-01-02,379.2799987792969,162.37684107235202,-1.9686105100927231,327.51418802281364
253,2025-01-03,410.4400024414063,162.33674740532263,-2.7829698521263855,333.5282802535642
254,2025-01-06,411.0499877929688,163.52794920603492,-6.427637123915423,333.2397082552899
255,2025-01-07,394.3599853515625,163.12882428815556,-18.44402758239214,340.0213190833427
256,2025-01-08,394.9400024414063,163.33680652745187,-3.014550884967002,333.5161860805776
257,2025-01-10,394.739990234375,162.7801782817964,-6.171570820767122,339.2289367886697
258,2025-01-13,403.30999755859375,163.47197464042176,-15.443896883419846,345.2540661799158
259,2025-01-14,396.3599853515625,162.91479767723206,-9.89066133347912,339.87295523257285
260,2025-01-15,428.2200012207031,162.98208724497027,-16.38702779731407,345.25782447117876
261,2025-01-16,413.8200073242188,162.49786078793258,-14.535831738775832,343.3744137456074
262,2025-01-17,426.5,162.22455104196084,-14.811871398504868,339.2213588199871
263,2025-01-21,424.0700073242188,162.4246979198659,-27.88682164460538,341.4568980431163
264,2025-01-22,415.1099853515625,162.62121715666402,-26.788302673284267,349.6643198535912
265,2025-01-23,412.3800048828125,162.31075617679636,-17.349935966730968,343.4823007845345
266,2025-01-24,406.5799865722656,162.25271695084004,-21.112512381181265,351.5184843340629
267,2025-01-27,397.1499938964844,163.7693332060313,-16.374799351916977,351.0817409842655
268,2025-01-28,398.0899963378906,163.61790851582194,-26.80438038030686,353.516568402833
269,2025-01-29,389.1000061035156,164.14326449198703,-30.774316517956635,345.8231348574811
270,2025-01-30,400.2799987792969,164.15815524033184,-28.055370331871703,352.13242537372344
271,2025-01-31,404.6000061035156,164.4118322123392,-33.3438954636064,353.38034189680224
272,2025-02-03,383.6799926757813,166.68097347359443,-19.295354979413297,361.657936621764
273,2025-02-04,392.2099914550781,166.68816794081357,-29.9575670803312,351.66584871576276
274,2025-02-05,378.1700134277344,167.3124607408577,-24.35820869470061,360.77611806356737
275,2025-02-06,374.3200073242188,167.36025964387906,-29.669504936967307,356.3896446848045
276,2025-02-07,361.6199951171875,167.57597231793056,-41.20327434617798,361.87316431481565
277,2025-02-10,350.7300109863281,169.28335418032842,-33.90459542856426,373.7677830467536
278,2025-02-11,328.5,168.95573537416948,-35.76901934964164,363.90346590253137
279,2025-02-12,336.510009765625,169.17704357514015,-39.79644816729707,364.3543001418428
280,2025-02-13,355.94000244140625,168.75982219665937,-36.68214129628926,364.738709573726
281,2025-02-14,355.8399963378906,168.4563175564175,-36.711981236872134,366.66194465386786
282,2025-02-18,354.1099853515625,167.4232002718541,-36.56046007472857,366.64107707531736
283,2025-02-19,360.55999755859375,167.01768010436695,-34.09060227063687,366.61578775583536
284,2025-02-20,354.3999938964844,165.99031103758685,-34.72489652938563,375.27385699244707
285,2025-02-21,337.79998779296875,165.10651164951614,-32.887184965281655,378.62312364611444
286,2025-02-24,330.5299987792969,163.59255833015524,-43.62751872371666,374.49646303498844
287,2025-02-25,302.79998779296875,162.29198251351758,-50.51805080349652,366.9905916650925
288,2025-02-26,290.79998779296875,161.6267271005393,-58.19324187997593,367.0446902611666
289,2025-02-27,281.95001220703125,160.42888224845285,-45.36798891882077,378.9542665356176
290,2025-02-28,292.9800109863281,159.46819494523803,-55.754863694375835,376.52622232841543
291,2025-03-03,284.6499938964844,158.29774786346348,-49.55268939980689,372.34294473207405
292,2025-03-04,272.0400085449219,157.29691376688245,-59.42484460075605,377.00445770175395
293,2025-03-05,279.1000061035156,157.01592732498557,-53.871715603085015,369.0919558832783
294,2025-03-06,263.45001220703125,156.27925070473506,-59.10612406350883,371.8736559381936
295,2025-03-07,262.6700134277344,155.84739855025654,-66.86298279987574,378.30080801095437
296,2025-03-10,222.1499938964844,156.55806044115766,-54.880540440044975,374.05061195756457
297,2025-03-11,230.5800018310547,156.2408986958237,-50.339587083943485,381.629575673275
298,2025-03-12,248.08999633789065,156.64995310506882,-70.78242572049493,373.6734175984629
299,2025-03-13,240.67999267578125,156.5964687295472,-64.43129064196914,376.1230603061566
300,2025-03-14,249.97999572753903,156.82814252805247,-65.99651946932829,380.58102679685277
301,2025-03-17,238.00999450683597,159.2951503900742,-70.28811865653829,385.4808393862561
302,2025-03-18,225.30999755859372,159.4523371564372,-74.02763136769836,388.94700721751343
303,2025-03-19,235.8600006103516,160.26725209440522,-64.7609263021789,395.285507432762
304,2025-03-20,236.25999450683597,160.54583702563943,-57.46229962756106,390.40520021254895
305,2025-03-21,248.7100067138672,161.03225266796372,-63.884262772082835,391.38057744131464
306,2025-03-24,278.3900146484375,163.79093515163643,-62.740691763836246,394.45096731615774
307,2025-03-25,288.1400146484375,163.89355296354995,-67.90739089374793,408.1959967502077
308,2025-03-26,272.0599975585937,164.5847846727,-67.95864640184716,400.53617929953464
309,2025-03-27,273.1300048828125,164.6766641331509,-70.38471631772232,408.1900962666442
310,2025-03-28,263.54998779296875,164.92051282124206,-72.06900653285322,418.2960920476986
311,2025-03-31,259.1600036621094,166.69899728259784,-69.2582708935869,408.094537663754
312,2025-04-01,268.4599914550781,166.4202026760733,-64.87485959475816,412.145802475435
313,2025-04-02,282.760009765625,166.71750182581823,-72.25491905435366,413.62116317520184
314,2025-04-03,267.2799987792969,166.41135511036907,-72.38801405350193,410.01092380842755
315,2025-04-04,239.42999267578125,166.26088988721085,-74.66546912090914,409.7627092423215
316,2025-04-07,233.2899932861328,166.94369475350993,-79.24114826962509,414.01050120308963
317,2025-04-08,221.8600006103516,166.34512062781857,-72.52659425817467,411.1961406762554
318,2025-04-09,272.20001220703125,166.35059102415576,-71.20055222567362,422.33015530766784
319,2025-04-10,252.3999938964844,165.7818600856317,-81.87839656955418,427.8082267214746
320,2025-04-11,252.30999755859372,165.39814673615146,-75.00880969364039,423.2605311753357
321,2025-04-14,252.3500061035156,165.54179589253602,-83.18974065845615,425.6633864087417
322,2025-04-15,254.1100006103516,164.80730535622513,-78.0819006610837,422.48942847839567
323,2025-04-16,241.5500030517578,164.69215881713333,-84.91317170102987,428.7826565940861
324,2025-04-17,241.3699951171875,164.0134936523895,-90.11051731832782,428.9898747945686
325,2025-04-21,227.5,163.346911874583,-85.7604875092986,427.74924752414665
326,2025-04-22,237.97000122070312,162.48812620061508,-95.02267900219987,427.6615654015652
327,2025-04-23,250.7400054931641,162.23519449425532,-96.83642850876174,428.3384456490003
328,2025-04-24,259.510009765625,161.4034334368089,-97.55177821278899,433.8144438223239
329,2025-04-25,284.95001220703125,160.74643000537156,-101.00744323759886,428.57625445535245
330,2025-04-28,285.8800048828125,159.96960513440362,-88.08542423453758,433.6515456187252
331,2025-04-29,292.0299987792969,158.88882025907478,-103.21473112713768,426.86222197493294
332,2025-04-30,282.1600036621094,158.40863823999362,-108.52150514914626,436.2480439493891
333,2025-05-01,280.5199890136719,157.34926557424836,-106.10367618339592,429.55319578129246
334,2025-05-02,287.2099914550781,156.4698206121248,-102.90833038013255,438.92083698387495
335,2025-05-05,280.260009765625,155.1180623650349,-113.31276536780247,435.9161836287193
336,2025-05-06,275.3500061035156,153.89757943369213,-104.3049593235401,437.8108391938137
337,2025-05-07,276.2200012207031,153.3138962395596,-112.33579619500789,440.71172632770447
338,2025-05-08,284.82000732421875,152.19272616335047,-109.42816195122144,438.75718032724797
339,2025-05-09,298.260009765625,151.29801401079945,-113.79349275148293,439.4211638129024
